Name,Description,Note,Created,Last edited time,length,Created by,Days
愛的本質在於合作。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:17 PM","May 31, 2022 7:17 PM",9,imac-fly,0
尊重不是恐懼和敬畏。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:28 AM","February 20, 2023 6:14 PM",10,imac-fly,261
尊重只能以自由作為基礎,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:12 PM","May 5, 2022 1:12 PM",11,imac-fly,0
一門藝術的實踐要求紀律,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:07 PM","May 26, 2022 3:07 PM",11,imac-fly,0
愛是人身上的主動力量。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:38 AM","June 11, 2022 9:38 AM",11,imac-fly,0
愛是積極主動地穿透他人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 17, 2022 7:16 AM","May 17, 2022 7:16 AM",12,imac-fly,0
給予是在表現蓬勃的生命力,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 25, 2022 9:37 AM","May 25, 2022 9:37 AM",12,imac-fly,0
直覺是精通任何藝術的標誌。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 30, 2022 6:22 PM","January 23, 2023 3:37 PM",13,imac-fly,237
施虐狂的動機是想知道人的祕密,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:10 PM","May 5, 2022 1:10 PM",14,imac-fly,0
尋求意中人者必被意中人所尋求,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 25, 2022 1:02 PM","July 25, 2022 1:02 PM",14,imac-fly,0
專注是掌握任何藝術的先決條件,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 12:57 PM","January 21, 2023 7:35 PM",14,imac-fly,37
母愛讓小孩感覺被生下來真好。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:20 PM","April 11, 2023 6:31 PM",14,imac-fly,46
現代人與自己、他人和自然界疏離,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 6, 2022 8:40 AM","January 19, 2023 7:31 PM",15,imac-fly,197
第三個達到合一的方法是從事創作,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:08 PM","December 10, 2022 12:08 PM",15,imac-fly,0
給予行為是在表現我的蓬勃生命力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:13 PM","May 5, 2022 1:13 PM",16,imac-fly,0
一個有愛的人卻會回應他人的需要。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:29 AM","April 11, 2023 6:31 PM",16,imac-fly,311
要對自己的心理過程敏感卻困難得多,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:18 PM","February 7, 2023 6:42 PM",16,imac-fly,59
第三個達到合一的方法是從事創作活動,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 22, 2022 9:01 AM","May 22, 2022 9:01 AM",17,imac-fly,0
獨處的能力乃是愛的能力的先決條件。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:17 PM","December 10, 2022 12:17 PM",17,imac-fly,0
愛是一種活動，不是一種被動的感情。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》
",,"December 28, 2022 6:28 PM","April 11, 2023 6:57 PM",17,imac-fly,104
愛是一種信仰行為，信心少的人愛也少。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:23 PM","May 31, 2022 7:23 PM",18,imac-fly,0
紀律、專注、耐性和對愛的藝術的掌握。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:30 AM","April 11, 2023 6:32 PM",18,imac-fly,311
愛是一種信仰行為，信心少的人愛也少。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 9, 2022 12:35 PM","June 9, 2022 12:35 PM",18,imac-fly,0
照顧、責任、尊重和了解是互相倚賴的。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 9, 2022 12:42 PM","June 9, 2022 12:42 PM",18,imac-fly,0
在男女愛中，兩個獨立的人會成為一體。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 16, 2022 8:29 AM","April 11, 2023 6:32 PM",18,imac-fly,299
大多數人甚至察覺不到他們有從眾的需要。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:09 PM","May 1, 2022 1:09 PM",19,imac-fly,0
它不是對他人的征服，而是深入自我的勇氣,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:11 PM","May 26, 2022 3:11 PM",19,imac-fly,0
是否有愛的能力，端看我們能否脫離自戀。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 9, 2022 12:34 PM","April 11, 2023 6:36 PM",19,imac-fly,306
渴望人際融合是人的生命中最強有力的渴求,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:39 AM","June 11, 2022 9:39 AM",19,imac-fly,0
信仰，而是我們信念中的確定性和堅定性。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:21 PM","December 10, 2022 12:21 PM",19,imac-fly,0
"愛是一種活動，不是一種被動的感情。","《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:18 PM","February 23, 2023 8:18 PM",19,imac-fly,0
而了解如果不是以照顧為動機，它就是空洞的,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:11 PM","May 5, 2022 1:11 PM",20,imac-fly,0
愛乃對我們所愛者的生命及其成長的積極照顧,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 14, 2022 12:38 PM","April 11, 2023 6:38 PM",20,imac-fly,332
他給予並不是為了領受，給予本身便是狂喜。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 21, 2022 6:09 AM","May 21, 2022 6:09 AM",20,imac-fly,0
當我們停止成長的同時，愛便從關係裡消失。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:11 PM","April 11, 2023 6:38 PM",20,imac-fly,320
把當下在做的事視為唯一重要的事，全副投入,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:11 PM","June 26, 2022 1:11 PM",20,imac-fly,0
愛的觀念從被愛轉變為去愛，轉變為創造愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:15 PM","October 29, 2022 1:15 PM",20,imac-fly,0
將「所有在我們身上活躍展現的一切」給予別人,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:13 PM","May 26, 2022 3:13 PM",21,imac-fly,0
不可能在沒有真正了解一個人的情況下尊重對方,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:30 AM","June 4, 2022 10:30 AM",21,imac-fly,0
愛乃對我們所愛者的生命及其成長的積極照顧。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 9, 2022 12:41 PM","April 11, 2023 6:38 PM",21,imac-fly,306
成熟的愛說：「因為我愛你，所以我需要你。」,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:16 PM","October 29, 2022 1:16 PM",21,imac-fly,0
個人如果追求速效，就永遠無法學會任何藝術。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:51 PM","October 29, 2022 1:51 PM",21,imac-fly,0
在與他人的關係中，專注的首要意義是能夠傾聽,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:52 PM","November 30, 2022 4:52 PM",21,imac-fly,0
愛包含四個基本元素：照顧、責任、尊重與了解。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:08 PM","May 5, 2022 1:08 PM",22,imac-fly,0
尊重表示我願意讓另一個人按照自己的本性去生長,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:12 PM","May 5, 2022 1:12 PM",22,imac-fly,0
我越知道上帝不是什麼，我對上帝的所知就越多。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:09 PM","May 26, 2022 3:09 PM",22,imac-fly,0
愛是一門藝術嗎？如果是，它就要求知識和努力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:12 PM","April 11, 2023 6:38 PM",22,imac-fly,320
我無需做任何事才能被愛：母親的愛是無條件的。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:05 PM","May 31, 2022 7:05 PM",22,imac-fly,0
一個人如果不能變得對自己敏感，就無法學習專注,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:10 PM","June 26, 2022 1:10 PM",22,imac-fly,0
一個人如果不能變得對自己敏感，就無法學習專注,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:54 PM","November 30, 2022 4:54 PM",22,imac-fly,0
只有當我已經達到了獨立的境界，我才可能尊重別人,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:12 PM","May 5, 2022 1:12 PM",23,imac-fly,0
如果一個人能夠創造性地去愛，他就會也愛他自己。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 20, 2022 9:45 PM","June 20, 2022 9:45 PM",23,imac-fly,0
掌管客觀思考的機能為理性，理性背後的感情是謙卑,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:11 PM","June 26, 2022 1:11 PM",23,imac-fly,0
必須把當下在做的事視為唯一重要的事，全副投入。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:17 PM","December 10, 2022 12:17 PM",23,imac-fly,0
母親是我們所來自的家，她是自然，是土壤，是海洋。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 12:58 PM","May 1, 2022 12:58 PM",24,imac-fly,0
被佛洛姆推舉為最重要的人格特徵：自覺、謙卑和勇氣,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:13 PM","May 26, 2022 3:13 PM",24,imac-fly,0
終極的「一」，是不可能被我們的言語或思想所捕捉。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 2, 2022 11:25 PM","June 2, 2022 11:25 PM",24,imac-fly,0
愛自己又能同等愛一切他人的人，是偉大而正直的人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 14, 2022 7:49 AM","April 12, 2023 6:57 PM",24,imac-fly,302
在母愛中，兩個本來一體的人會成為各自獨立的個體。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 16, 2022 8:30 AM","June 16, 2022 8:30 AM",24,imac-fly,0
然而，給予的最主要領域不是物質領域而是人的領域。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:07 PM","November 30, 2022 5:07 PM",24,imac-fly,0
我體驗到自己在滿溢、支用、生氣勃勃，因之欣喜萬分。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:14 PM","May 5, 2022 1:14 PM",25,imac-fly,0
如果能體驗對方人格的無限性，對方便永遠不會這般熟悉,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:48 PM","May 8, 2022 4:48 PM",25,imac-fly,0
唯有過去的事情是確定，而對於未來，只有死亡是確定。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:09 PM","June 17, 2022 5:09 PM",25,imac-fly,0
成熟的愛所遵循的原則是：「因為我愛，所以我被愛。」,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:16 PM","October 29, 2022 1:16 PM",25,imac-fly,0
她餵養他，保護他，但自己的生命又因為胎兒的存在而擴大,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:15 PM","May 26, 2022 3:15 PM",26,imac-fly,0
成人之間的愛，它卻主要是指對他人心理需要之關懷照顧。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:28 AM","April 11, 2023 6:39 PM",26,imac-fly,311
性高潮可以產生類似於催眠的效果或如同某些藥物的效果。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:09 PM","June 17, 2022 5:09 PM",26,imac-fly,0
精神分析家的工作包括把性格理解為一種對文化力量的回應,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 28, 2022 11:38 PM","June 28, 2022 11:38 PM",26,imac-fly,0
只有愛那些不能讓我們達成任何企圖的人，愛才可以開展。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:48 PM","October 29, 2022 1:48 PM",26,imac-fly,0
甘願忍受與孩子的分離，而且即使分離之後仍舊愛著孩子。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:23 PM","April 11, 2023 6:56 PM",26,imac-fly,46
自戀的反面是客觀性，是按照事物本然的樣子看待它們的能力,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:49 PM","May 8, 2022 4:49 PM",27,imac-fly,0
能夠專注意味著能夠獨處，而這種能力正是愛的能力的前提。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:19 PM","May 31, 2022 7:19 PM",27,imac-fly,0
我們的整個文化都是奠基於購買慾，奠基於互利交換的觀念。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 14, 2022 7:51 AM","June 14, 2022 7:51 AM",27,imac-fly,0
自私的人固然沒有能力愛別人，但他們一樣沒有能力愛自己。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:08 PM","June 17, 2022 5:08 PM",27,imac-fly,0
愛是一種喚起愛的能力，而無能於愛就是缺乏能力去喚起愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:22 PM","January 31, 2023 5:21 PM",27,imac-fly,52
愛也是一種選擇。但此選擇有賴人格的成熟才能被自身所意識。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:10 PM","April 11, 2023 6:39 PM",28,imac-fly,320
大部分人在聽別人說話或甚至給別人忠告時，都沒有真正傾聽。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:20 PM","May 31, 2022 7:20 PM",28,imac-fly,0
社會學的訓練讓佛洛姆後來認定佛洛伊德的理論狹窄和機械化。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:30 AM","June 4, 2022 10:30 AM",28,imac-fly,0
唯有客觀地去認識一個人，我才能夠在愛中認識他的終極本質。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 9, 2022 12:42 PM","June 9, 2022 12:42 PM",28,imac-fly,0
我愛你之中的每個人，我透過你愛世界，我愛你之中的我自己。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:27 AM","June 13, 2022 8:27 AM",28,imac-fly,0
我們會對一個思想有信心，是由於它是我們的觀察和思索的結果,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:09 PM","October 29, 2022 1:09 PM",28,imac-fly,0
不能合乎現實地應付生活和憂鬱）是偏一邊地依戀母親的結果。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:47 PM","October 29, 2022 1:47 PM",28,imac-fly,0
活動的概念則專指運用人的天賦力量，不管它會不會帶來外在改變,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:14 PM","May 5, 2022 1:14 PM",29,imac-fly,0
愛不是任何人能夠輕易縱情享受，而且與人的成熟程度息息相關。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:14 PM","April 11, 2023 6:39 PM",29,imac-fly,320
真正可被視為富有的不是那擁有許多的人，而是那給予很多的人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:15 PM","May 26, 2022 3:15 PM",29,imac-fly,0
完滿的答案寄託在人際合一的達成，寄託在與他人在愛中的融合。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 30, 2022 6:23 PM","May 30, 2022 6:23 PM",29,imac-fly,0
真正可被視為富有的不是那擁有許多的人，而是那給予很多的人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:42 AM","June 11, 2022 9:42 AM",29,imac-fly,0
真誠的愛是創造性的一種表達，隱含著照顧、尊重、責任和了解。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 20, 2022 9:44 PM","June 20, 2022 9:44 PM",29,imac-fly,0
基於父愛的性質，順服變成了最大美德，不順服變成了最大失德。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:46 PM","October 29, 2022 1:46 PM",29,imac-fly,0
真正可被視為富有的不是那擁有許多的人，而是那給予很多的人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:06 PM","November 30, 2022 5:06 PM",29,imac-fly,0
聽著這樣一個人說話時，我們感覺受到挑戰、受到支持和感覺被愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:14 PM","May 26, 2022 3:14 PM",30,imac-fly,0
我希望我所愛的人依照自己的方式而不是以符合我需要的方式成長。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:16 PM","May 26, 2022 3:16 PM",30,imac-fly,0
如果我真正愛一個人，我就會愛所有人，就會愛世界，就會愛生命。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:39 AM","June 11, 2022 9:39 AM",30,imac-fly,0
他擺脫了那個由他的自戀和自我中心狀態構成的孤單和孤立之牢籠。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:16 PM","October 29, 2022 1:16 PM",30,imac-fly,0
如果我只因為無法自己站立而依戀別人，那對方就會成為我的救生員,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:51 PM","November 30, 2022 4:51 PM",30,imac-fly,0
如果缺乏愛的第三個元素尊重，責任感很容易變質為支配慾和占有慾。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"April 28, 2022 10:39 PM","April 28, 2022 10:39 PM",31,imac-fly,0
「負責任」（responsible）意味著能夠和準備好「回應」,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:16 PM","May 26, 2022 3:16 PM",31,imac-fly,0
一種對所愛的人的成長與幸福的主動追求，根植於一個人的愛的能力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 20, 2022 9:44 PM","June 20, 2022 9:44 PM",31,imac-fly,0
按規律的時間起床，每天花定量時間在沉思、閱讀、聆聽音樂和散步。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:09 PM","March 27, 2023 4:03 PM",31,imac-fly,274
理性的信仰奠基於創造性：根據信仰而生活意味著以創造性的態度生活,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:14 PM","June 26, 2022 1:14 PM",31,imac-fly,0
有信仰的前提是有勇氣，有去冒險的能力，隨時準備好接受痛苦和失望,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:15 PM","June 26, 2022 1:15 PM",31,imac-fly,0
認為真理可以在思想中找到的想法，不僅導致了教條，也導致了科學。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 12, 2022 8:18 AM","September 12, 2022 8:18 AM",31,imac-fly,0
如果缺乏愛的第三個元素尊重，責任感很容易變質為支配慾和占有慾。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:18 PM","November 30, 2022 5:18 PM",31,imac-fly,0
小孩、愛陌生人和全人類的情況下──可以當一個真正充滿愛的母親。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:23 PM","April 11, 2023 6:56 PM",31,imac-fly,46
"因為到頭來，如果你連笑都做不到了，那你他媽的還能做什麼呢？","《愛的多重宇宙》",,"March 2, 2023 4:29 PM","March 2, 2023 4:29 PM",31,imac-fly,0
要能夠給予「蜜」，一個母親必須不能只是好母親，還要是一個快樂的人,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:47 PM","May 8, 2022 4:47 PM",32,imac-fly,0
